id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240919153929,0.5,0.5,0,0,0,../datasets/books,alex,1842712,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,22788456,0,0,0,0,200000000
20240919154753,0.5,0.5,0,0,0,../datasets/books,alex,1794435,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,23388649,0,0,0,0,200000000
20240919154902,0.5,0.5,0,0,0,../datasets/books,alex,1146472,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,54052920,0,0,0,0,200000000
20240919155012,0.5,0.5,0,0,0,../datasets/books,alex,1055592,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,63002819,0,0,0,0,200000000
20240919155122,0.5,0.5,0,0,0,../datasets/books,alex,882973,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,81293499,0,0,0,0,200000000
20240919155231,0.5,0.5,0,0,0,../datasets/books,alex,1840578,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,22350993,0,0,0,0,200000000
20240919155344,0.5,0.5,0,0,0,../datasets/books,alex,26628,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,3705670596,0,0,0,0,200000000
20240919155453,0.5,0.5,0,0,0,../datasets/books,alex,1627561,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,28772456,0,0,0,0,200000000
20240919155602,0.5,0.5,0,0,0,../datasets/books,alex,1860374,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,20959359,0,0,0,0,200000000
20240919155802,0.5,0.5,0,0,0,../datasets/fb,alex,7602,100000000,2431514792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,53808438,0,0,0,0,200000000
20240919160001,0.5,0.5,0,0,0,../datasets/fb,alex,7650,100000000,2431514792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,63124833,0,0,0,0,200000000
20240919160200,0.5,0.5,0,0,0,../datasets/fb,alex,7691,100000000,2431514792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,71444545,0,0,0,0,200000000
20240919160400,0.5,0.5,0,0,0,../datasets/fb,alex,7599,100000000,2431514792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,69915147,0,0,0,0,200000000
20240919160559,0.5,0.5,0,0,0,../datasets/fb,alex,7667,100000000,2431514792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,47782549,0,0,0,0,200000000
20240919160758,0.5,0.5,0,0,0,../datasets/fb,alex,7527,100000000,2431514792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,121559247,0,0,0,0,200000000
20240919160957,0.5,0.5,0,0,0,../datasets/fb,alex,7559,100000000,2431514792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,61643810,0,0,0,0,200000000
20240919161155,0.5,0.5,0,0,0,../datasets/fb,alex,7558,100000000,2431514792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,62352144,0,0,0,0,200000000
20240919161336,0.5,0.5,0,0,0,../datasets/osm,alex,293346,100000000,2370087864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,38096942,0,0,0,0,200000000
20240919161517,0.5,0.5,0,0,0,../datasets/osm,alex,281107,100000000,2370087864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,49646016,0,0,0,0,200000000
20240919161657,0.5,0.5,0,0,0,../datasets/osm,alex,277209,100000000,2370087864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,58599518,0,0,0,0,200000000
20240919161838,0.5,0.5,0,0,0,../datasets/osm,alex,278419,100000000,2370087864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,56826579,0,0,0,0,200000000
20240919162022,0.5,0.5,0,0,0,../datasets/osm,alex,286895,100000000,2370087864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,36094042,0,0,0,0,200000000
20240919162203,0.5,0.5,0,0,0,../datasets/osm,alex,258076,100000000,2370087864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,67974876,0,0,0,0,200000000
20240919162345,0.5,0.5,0,0,0,../datasets/osm,alex,276385,100000000,2370087864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,43432827,0,0,0,0,200000000
20240919162525,0.5,0.5,0,0,0,../datasets/osm,alex,277122,100000000,2370087864,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,42589615,0,0,0,0,200000000
20240919162558,0.5,0.5,0,0,0,../datasets/wiki,alex,2078313,45218505,1044110344,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,21571676,0,0,0,0,90437011
20240919162631,0.5,0.5,0,0,0,../datasets/wiki,alex,1332226,45218505,1044110344,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,45661255,0,0,0,0,90437011
20240919162704,0.5,0.5,0,0,0,../datasets/wiki,alex,1223465,45218505,1044110344,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,54770452,0,0,0,0,90437011
20240919162736,0.5,0.5,0,0,0,../datasets/wiki,alex,1237396,45218505,1044110344,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,53860216,0,0,0,0,90437011
20240919162809,0.5,0.5,0,0,0,../datasets/wiki,alex,1980282,45218505,1044110344,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,23729935,0,0,0,0,90437011
20240919162842,0.5,0.5,0,0,0,../datasets/wiki,alex,438106,45218505,1044110344,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,192356375,0,0,0,0,90437011
20240919162915,0.5,0.5,0,0,0,../datasets/wiki,alex,1826241,45218505,1044110344,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,27656086,0,0,0,0,90437011
20240919162948,0.5,0.5,0,0,0,../datasets/wiki,alex,2091424,45218505,1044110344,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,20435193,0,0,0,0,90437011
