id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,table_size,leaf_time,fk_time,pred_time,search_time
20240906182442,0.5,0.5,0,0,0,../datasets/books,alex,2388626,10000000,409530672,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000000,312797688,2952937294,233788842,1845571675
20240906182506,0.5,0.5,0,0,0,../datasets/fb,alex,1417800,10000000,497379280,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000000,1991359946,4275943164,826662959,1912882889
20240906182531,0.5,0.5,0,0,0,../datasets/osm,alex,1462224,10000000,494901248,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,20000000,1928238526,4165940452,660122202,2019524854
20240906182544,0.5,0.5,0,0,0,../datasets/wiki,alex,2204678,8146148,363860624,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,16292296,586217910,2798560480,325285215,1613382474
