id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240918001321,0.5,0.5,0,0,0,../datasets/books,alex,858995,1000000,40953376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,1670320,0,0,0,2000000
20240918001324,0.5,0.5,0,0,0,../datasets/books,alex,767607,1000000,40953376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,0,5577505,0,0,0,2000000
20240918001327,0.5,0.5,0,0,0,../datasets/books,alex,727309,1000000,40953376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,0,3415801,0,0,0,2000000
20240918001331,0.5,0.5,0,0,0,../datasets/books,alex,665265,1000000,40953376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,7137348,0,0,0,2000000
20240918001333,0.5,0.5,0,0,0,../datasets/books,alex,860423,1000000,40953376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,1158082,0,0,0,2000000
20240918001626,0.5,0.5,0,0,0,../datasets/books,alex,11652,1000000,40953376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,0,4240478,0,0,0,2000000
20240918001629,0.5,0.5,0,0,0,../datasets/books,alex,782913,1000000,40953376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,0,1671505,0,0,0,2000000
20240918001632,0.5,0.5,0,0,0,../datasets/books,alex,816758,1000000,40953376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,790536,0,0,0,2000000
20240918001636,0.5,0.5,0,0,0,../datasets/fb,alex,712569,1000000,65450048,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,2836269,0,0,0,2000000
20240918001640,0.5,0.5,0,0,0,../datasets/fb,alex,705804,1000000,63921880,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,0,2742905,0,0,0,2000000
