id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240919120221,0.5,0.5,0,0,0,../datasets/books,alex,2000687,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,22845544,0,0,0,0,200000000
20240919120319,0.5,0.5,0,0,0,../datasets/books,alex,1135891,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,59818398,0,0,0,0,200000000
20240919120417,0.5,0.5,0,0,0,../datasets/books,alex,956775,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,78069250,0,0,0,0,200000000
20240919120514,0.5,0.5,0,0,0,../datasets/books,alex,878500,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,86988956,0,0,0,0,200000000
20240919120613,0.5,0.5,0,0,0,../datasets/books,alex,1928854,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,24229171,0,0,0,0,200000000
20240919120720,0.5,0.5,0,0,0,../datasets/books,alex,10078,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,9878726665,0,0,0,0,200000000
20240919120818,0.5,0.5,0,0,0,../datasets/books,alex,1766648,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,29049352,0,0,0,0,200000000
20240919120916,0.5,0.5,0,0,0,../datasets/books,alex,2066450,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,19661982,0,0,0,0,200000000
20240919121105,0.5,0.5,0,0,0,../datasets/fb,alex,230594,100000000,5472499080,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,41401124,0,0,0,0,200000000
20240919121253,0.5,0.5,0,0,0,../datasets/fb,alex,221684,100000000,5472499080,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,60383382,0,0,0,0,200000000
20240919121442,0.5,0.5,0,0,0,../datasets/fb,alex,215425,100000000,5472499080,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,75554830,0,0,0,0,200000000
20240919121631,0.5,0.5,0,0,0,../datasets/fb,alex,213856,100000000,5472499080,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,75263003,0,0,0,0,200000000
20240919121820,0.5,0.5,0,0,0,../datasets/fb,alex,234133,100000000,5472499080,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,36437276,0,0,0,0,200000000
20240919122010,0.5,0.5,0,0,0,../datasets/fb,alex,52611,100000000,5472499080,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,1492718379,0,0,0,0,200000000
20240919122159,0.5,0.5,0,0,0,../datasets/fb,alex,227103,100000000,5472499080,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,45604473,0,0,0,0,200000000
20240919122348,0.5,0.5,0,0,0,../datasets/fb,alex,227692,100000000,5472499080,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,43812254,0,0,0,0,200000000
20240919122523,0.5,0.5,0,0,0,../datasets/osm,alex,242449,100000000,5450868024,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,37275413,0,0,0,0,200000000
20240919122658,0.5,0.5,0,0,0,../datasets/osm,alex,230074,100000000,5450868024,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,58249223,0,0,0,0,200000000
20240919122834,0.5,0.5,0,0,0,../datasets/osm,alex,225173,100000000,5450868024,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,72415209,0,0,0,0,200000000
20240919123009,0.5,0.5,0,0,0,../datasets/osm,alex,224639,100000000,5450868024,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,69580821,0,0,0,0,200000000
20240919123144,0.5,0.5,0,0,0,../datasets/osm,alex,244279,100000000,5450868024,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,36407912,0,0,0,0,200000000
20240919123320,0.5,0.5,0,0,0,../datasets/osm,alex,151515,100000000,5450868024,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,270458709,0,0,0,0,200000000
20240919123456,0.5,0.5,0,0,0,../datasets/osm,alex,231935,100000000,5450868024,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,44325993,0,0,0,0,200000000
20240919123631,0.5,0.5,0,0,0,../datasets/osm,alex,234986,100000000,5450868024,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,39002796,0,0,0,0,200000000
20240919123654,0.5,0.5,0,0,0,../datasets/wiki,alex,2419359,45218505,2430658600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,19958037,0,0,0,0,90437011
20240919123718,0.5,0.5,0,0,0,../datasets/wiki,alex,1317437,45218505,2430658600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,53248482,0,0,0,0,90437011
20240919123741,0.5,0.5,0,0,0,../datasets/wiki,alex,1178271,45218505,2430658600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,63124349,0,0,0,0,90437011
20240919123804,0.5,0.5,0,0,0,../datasets/wiki,alex,1267825,45218505,2430658600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,57419832,0,0,0,0,90437011
20240919123827,0.5,0.5,0,0,0,../datasets/wiki,alex,2226002,45218505,2430658600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,22441673,0,0,0,0,90437011
20240919123858,0.5,0.5,0,0,0,../datasets/wiki,alex,13975,45218505,2430658600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,7117507488,0,0,0,0,90437011
20240919123921,0.5,0.5,0,0,0,../datasets/wiki,alex,2058103,45218505,2430658600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,26036494,0,0,0,0,90437011
20240919123944,0.5,0.5,0,0,0,../datasets/wiki,alex,2399538,45218505,2430658600,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,18100820,0,0,0,0,90437011
