id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240919131703,0.5,0.5,0,0,0,../datasets/books,alex,1976542,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,22618441,0,0,0,0,200000000
20240919131803,0.5,0.5,0,0,0,../datasets/books,alex,1149186,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,57929595,0,0,0,0,200000000
20240919131903,0.5,0.5,0,0,0,../datasets/books,alex,984088,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,73812250,0,0,0,0,200000000
20240919132003,0.5,0.5,0,0,0,../datasets/books,alex,877503,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,86023845,0,0,0,0,200000000
20240919132102,0.5,0.5,0,0,0,../datasets/books,alex,1903342,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,23570695,0,0,0,0,200000000
20240919132210,0.5,0.5,0,0,0,../datasets/books,alex,12610,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,7884819867,0,0,0,0,200000000
20240919132309,0.5,0.5,0,0,0,../datasets/books,alex,1743190,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,28850488,0,0,0,0,200000000
20240919132409,0.5,0.5,0,0,0,../datasets/books,alex,2024370,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,19626010,0,0,0,0,200000000
20240919132556,0.5,0.5,0,0,0,../datasets/fb,alex,30682,100000000,4338185336,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,42843269,0,0,0,0,200000000
20240919132743,0.5,0.5,0,0,0,../datasets/fb,alex,30454,100000000,4338185336,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,60186612,0,0,0,0,200000000
20240919132929,0.5,0.5,0,0,0,../datasets/fb,alex,30490,100000000,4338185336,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,75362561,0,0,0,0,200000000
20240919133116,0.5,0.5,0,0,0,../datasets/fb,alex,30315,100000000,4338185336,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,74907726,0,0,0,0,200000000
20240919133302,0.5,0.5,0,0,0,../datasets/fb,alex,30815,100000000,4338185336,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,38142807,0,0,0,0,200000000
20240919133451,0.5,0.5,0,0,0,../datasets/fb,alex,20504,100000000,4338185336,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,1616342141,0,0,0,0,200000000
20240919133638,0.5,0.5,0,0,0,../datasets/fb,alex,30584,100000000,4338185336,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,47640573,0,0,0,0,200000000
20240919133825,0.5,0.5,0,0,0,../datasets/fb,alex,30543,100000000,4338185336,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,45511833,0,0,0,0,200000000
20240919134003,0.5,0.5,0,0,0,../datasets/osm,alex,220946,100000000,4094604352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,37763505,0,0,0,0,200000000
20240919134141,0.5,0.5,0,0,0,../datasets/osm,alex,209810,100000000,4094604352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,55896406,0,0,0,0,200000000
20240919134319,0.5,0.5,0,0,0,../datasets/osm,alex,206585,100000000,4094604352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,68464748,0,0,0,0,200000000
20240919134457,0.5,0.5,0,0,0,../datasets/osm,alex,205315,100000000,4094604352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,67000808,0,0,0,0,200000000
20240919134635,0.5,0.5,0,0,0,../datasets/osm,alex,220669,100000000,4094604352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,36791988,0,0,0,0,200000000
20240919134813,0.5,0.5,0,0,0,../datasets/osm,alex,166121,100000000,4094604352,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,169471061,0,0,0,0,200000000
