id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240919141812,0.5,0.5,0,0,0,../datasets/fb,alex,14695,100000000,3374699984,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,52176173,0,0,0,0,200000000
20240919142006,0.5,0.5,0,0,0,../datasets/fb,alex,14596,100000000,3374699984,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,52036397,0,0,0,0,200000000
20240919142146,0.5,0.5,0,0,0,../datasets/osm,alex,211016,100000000,3285781888,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,38375884,0,0,0,0,200000000
20240919142326,0.5,0.5,0,0,0,../datasets/osm,alex,204702,100000000,3285781888,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,53768942,0,0,0,0,200000000
20240919142507,0.5,0.5,0,0,0,../datasets/osm,alex,200102,100000000,3285781888,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,65228487,0,0,0,0,200000000
20240919142647,0.5,0.5,0,0,0,../datasets/osm,alex,201121,100000000,3285781888,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,62940108,0,0,0,0,200000000
20240919142827,0.5,0.5,0,0,0,../datasets/osm,alex,214030,100000000,3285781888,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,36635679,0,0,0,0,200000000
20240919143007,0.5,0.5,0,0,0,../datasets/osm,alex,175926,100000000,3285781888,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,slin,117943309,0,0,0,0,200000000
20240919143148,0.5,0.5,0,0,0,../datasets/osm,alex,203650,100000000,3285781888,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_slin,44631938,0,0,0,0,200000000
20240919143328,0.5,0.5,0,0,0,../datasets/osm,alex,204905,100000000,3285781888,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,42109244,0,0,0,0,200000000
20240919143354,0.5,0.5,0,0,0,../datasets/wiki,alex,1883799,45218505,1459456584,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,19523096,0,0,0,0,90437011
20240919143419,0.5,0.5,0,0,0,../datasets/wiki,alex,1187695,45218505,1459456584,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bin,49276366,0,0,0,0,90437011
20240919143445,0.5,0.5,0,0,0,../datasets/wiki,alex,1062432,45218505,1459456584,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,bbin,60902039,0,0,0,0,90437011
