id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240919173606,1,0,0,0,0,../datasets/books,alex,432341,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,223618236,0,0,0,200000000
20240919173707,1,0,0,0,0,../datasets/books,alex,426343,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,381682,0,0,0,200000000
20240919173808,1,0,0,0,0,../datasets/books,alex,436777,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,184460,0,0,0,200000000
20240919173909,1,0,0,0,0,../datasets/books,alex,440909,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,1439623,0,0,0,200000000
20240919174010,1,0,0,0,0,../datasets/books,alex,426443,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,224004213,0,0,0,200000000
20240919174115,1,0,0,0,0,../datasets/books,alex,417992,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,398845,0,0,0,200000000
20240919174220,1,0,0,0,0,../datasets/books,alex,437678,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,177105,0,0,0,200000000
20240919174325,1,0,0,0,0,../datasets/books,alex,434256,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,1455265,0,0,0,200000000
20240919174430,1,0,0,0,0,../datasets/books,alex,429569,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,224458553,0,0,0,200000000
20240919174537,1,0,0,0,0,../datasets/books,alex,420819,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_bbin,0,417188,0,0,0,200000000
